publisher,product_url,Title,id_animeclick,N_volume,product_id,n_reprint,price_full,price_actual,release_date,release_date_giorno,release_date_mese,release_date_anno,author,Disegnatore,pages,size,contents,binding,colors,isbn,genere,description,img_file,details_volume
Panini Comics,https://comics.panini.it/store/pub_ita_it/mbode001isbnr2-it-the-boys-deluxe-the-boys-deluxe-vol-1-seconda-ristampa.html,The Boys Deluxe,theboysdeluxe,1,mbode001isbnr2,2.0,30.0,28.5,06/02/2020,6,2,2020,"Garth Ennis, Darick Robertson",,352,17x26,The Boys #1/14,Cartonato,Colori,9788891275431.0,azione,"La ristampa in versione deluxe cartonata della serie di culto di Garth Ennis e Darick Robertson che nel 2019 diventerà una serie TV per Amazon Studios! In un mondo dove i super eroi sono corrotti e abbietti tanto quanto i criminali che combattono, qualcuno deve metterli in riga. Sono i Boys, un gruppo di individui estremamente pericolosi che “vigilano sui vigilantes” per conto della C.I.A. La brutale serie campione di vendita nell’edizione definitiva colma di extra e anche di una storia breve inedita!",img_mbode001isbnr2,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mrejo002isbn-it-renato-jones-panini-comics-100-hd-renato-jones-nr-2.html,Renato Jones,renatojones,2,mrejo002isbn,,21.0,19.95,23/01/2020,23,1,2020,Kaare Andrews,,176,17x26,Renato Jones: Season Two #1/5,Cartonato,Colori,9788891273925.0,azione,"Il misterioso vigilante Renato Jones ha mostrato agli uomini più ricchi del pianeta, l'1% della popolazione mondiale, che nonostante i soldi e il potere non sono intoccabili.. Ma ora la loro reazione porterà a una lotta di classe che potrebbe essere troppo persino per lui. Quando delle canaglie a tempo pieno controllano il mondo, l’unico eroe che si può occupare del lavoro è un libero professionista, un freelance. Kaare Kyle Andrews (Iron Fist - L’arma vivente, Spider-Man: Il regno) ci porta la seconda stagione di una serie d’azione e di critica sociale che non dà scampo!",img_mrejo002isbn,Il Freelance
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdeac008isbn-it-deadly-class-100-hd-deadly-class-vol-8-libro-isbn.html,Deadly Class,deadlyclass,8,mdeac008isbn,,17.0,16.15,12/12/2019,12,12,2019,"Rick Remender, Wes Craig",,136,17x26,"Deadly Class #36-39, FCBD 2019 Deadly Class Killer Set (One-Shot)",Cartonato,Colori,9788891273000.0,azione,"Gli studenti tornano alla Scuola Kings Dominion delle Arti Letali e scoprono che in loro assenza le cose sono cambiate. Le trame del Preside Lin, finalmente, si svelano. Sono scoperti alcuni dei misteri meglio custoditi e si preparano nuovi tradimenti mentre la fine della scuola si avvicina... in maniera letale!",img_mdeac008isbn,Non si torna indietro
Panini Comics,https://comics.panini.it/store/pub_ita_it/mkias012isbn-it-kick-ass-kick-ass-n-12.html,Kick-Ass - La nuova tipa,kickasslanuovatipa,3,mkias012isbn,,19.0,18.05,05/12/2019,5,12,2019,"Marcelo Frusin, AA.VV.",,152,17x26,Kick-Ass #13/18,Cartonato,Colori,9788891274236.0,azione,"Dopo la sanguinosa sconfitta di Violencia e Santos, non c'è riposo per Kick-Ass. Ora ha un impero criminale a portata di mano e montagne di soldi macchiati di sangue a sua disposizione. Mentre distrugge i laboratori russi di meth e sfalda i cartelli messicani, nuove minacce emergono da fuori città. Riuscirà ad abbattere i suoi nemici, mantenere viva la sua famiglia e custodire il segreto della sua identità?",img_mkias012isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcoda003isbn-it-coda-coda-n-3.html,Coda,coda,3,mcoda003isbn,,15.0,14.25,21/11/2019,21,11,2019,"Simon Spurrier, Matias Bergara",,96,17x26,Coda #9/12,Cartonato,Colori,9788891272430.0,azione,"Il finale dell'acclamatissima serie! Hum ha toccato il fondo. Sua moglie lo ha lasciato per sempre. È bloccato nel mezzo delle terre apre e desolate del deserto. Ed è stato persino abbandonato dal suo unicorno mutante. Ma proprio come il mondo ha visto un altro domani dopo il disastroso Quench... la vita continua. Ora, l'ex bardo deve scoprire da solo cosa significa vivere — vivere veramente — in un un mondo senza magia.",img_mcoda003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/msaco022isbn-it-savage-sword-of-conan-savage-sword-of-conan-n-22.html,La Spada Selvaggia di Conan,laspadaselvaggiadiconan,22,msaco022isbn,,25.0,23.75,21/11/2019,21,11,2019,AA. VV.,,320,20.5x27.5,The Savage Sword of Conan #126/131,Cartonato,Bianco e nero e colori,9788891247407.0,azione,"Le avventure heroic-fantasy di Conan lo porteranno per tutto il continente Hyboriano. Nelle vaste pianure dove il Cimmero diventerà il bersaglio di una vendetta per una mano troppo fortunata al gioco, sulle vette delle nevose montagne Kezankian dove proteggerà una carovana e in mezzo al mare durante il suo periodo come pirata. Sangue, magia, onore e spade sono gli ingredienti di questa epica!",img_msaco022isbn,(1986 - II)
Panini Comics,https://comics.panini.it/store/pub_ita_it/mbode002isbnr-it-the-boys-deluxe-teh-boys-deluxe-vol-2-i-ristampa-libro-i.html,The Boys Deluxe,theboysdeluxe,2,mbode002isbnr,1.0,35.0,33.25,14/11/2019,14,11,2019,"Garth Ennis, Darick Robertson",,400,17x26,The Boys #15/30,Cartonato,Colori,9788891273031.0,azione,"Il secondo volume della ristampa, in versione deluxe cartonata colma di extra della serie a fumetti di culto firmata da Garth Ennis e Darick Robertson che nel 2019 debutterà su Amazon Studios come serie TV! In questo volume la storia segreta e maledetta della Vought American, la multinazionale che da sessant’anni gestisce i supereroi. E poi ancora i Boys contro i Sette e poi Piccolo Hughie fra le fila degli sfigatissimi G-Men!",img_mbode002isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mbode003isbnr-it-the-boys-deluxe-the-boys-deluxe-volume-3-i-ristampa-lib.html,The Boys Deluxe,theboysdeluxe,3,mbode003isbnr,1.0,34.0,32.3,14/11/2019,14,11,2019,"Garth Ennis, Darick Robertson",,352,17x26,"The Boys #31/38, Herosagm #1/6",Cartonato,Colori,9788891273048.0,azione,"Continua la ristampa in versione cartonata colma di extra della serie a fumetti di culto firmata da Garth Ennis e Darick Robertson che è diventata serie TV per Amazon Studios! In questo volume scopriremo che cosa succede davvero durante un crossover, vedremo i Super andare a caccia dei Boys e scopriremo le origini di Latte Materno, del Francese e della Femmina della specie!",img_mbode003isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mspaw154isbn-it-spawn-spawn-n-154.html,Spawn,spawn,154,mspaw154isbn,,8.9,8.46,14/11/2019,14,11,2019,"Todd McFarlane, AA.VV.",,96,17x26,Spawn #293/296,Brossurato,Colori,9788891272423.0,azione,"Affiancato dai suoi peggiori nemici, Spawn prosegue nella caccia all'assassino di sua moglie. In ciò il mostruoso eroe creato da Todd McFarlane acquisice delle nuove capacità. La strada verso il numero 300 inizia qui!",img_mspaw154isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mmilw016isbn-it-millarworld-millarworld-collection-n-16-jupiter-s-circle.html,Prodigy,prodigy,,mmilw016isbn,,20.0,19.0,07/11/2019,7,11,2019,"Mark Millar, Rafael Albuquerque",,168,17x26,Prodigy #1/6,Cartonato,Colori,9788891271143.0,azione,"Edison Crane non è solo l’uomo più intelligente e ricco del mondo. È anche uno scienziato da Nobel, un geniale compositore, un atleta di livello olimpionico e un esperto nell’occulto. Quando i governi del mondo hanno un problema che non riescono a risolvere, Edison Crane è l’uomo da chiamare! Mark Millar, firma una nuova, geniale creazione assieme al disegnatore di Batman e American Vampire, Rafael Albuquerque.",img_mmilw016isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mgurt003isbn-it-gurt-gurt-e-la-sorgente-segreta-vol-3-libro-isbn.html,Gurt,gurt,3,mgurt003isbn,,13.0,12.35,07/11/2019,7,11,2019,"Oscarito, Isaak Friedl",,88,17x26,Gurt vol. 3,Cartonato,Colori,9788891271228.0,azione,"Gurt, delivery man fedele e fidato, ha scoperto un ascensore che gli consente di passare dal suo mondo al piano di sopra, dove ci siamo noi terrestri, fino al piano di sotto, dove c’è… Già, cosa c’è di preciso nel piano di sotto? Quanto può essere pericoloso? Ci sarà modo per risalire senza danni permanenti…? Whoa, quante domande!!! Fortuna che è in arrivo il terzo volume! Con Death Machine e la Oddity nei paraggi, il cardiopalma è assicurato, e le consegne dovranno attendere…",img_mgurt003isbn,E la Sorgente Segreta
Panini Comics,https://comics.panini.it/store/pub_ita_it/mspof001isbn-it-space-opera-spin-off-space-opera-spin-off-libro-isbn.html,Space Opera – Il Giorno dell'Indipendenza,spaceoperailgiornodellindipendenza,,mspof001isbn,,3.0,2.85,07/11/2019,7,11,2019,"Jacopo Palliaga, Eleonora Bruni, Ilaria Catalani",,32,17x26,Space Opera – Il giorno dell’indipendenza,Spillato,Colori,9788891271259.0,azione,"C’è stato un tempo prima che gli eventi narrati nel primo volume di Space Opera avessero luogo, un tempo in cui varie trame sono state tessute e vari intrighi hanno visto la luce. Nell’attesa del secondo volume, ci spostiamo da Mondo California a Crocodile, dove le matite della giovane e brillante Ilaria Catalani, con un cammeo di Eleonora Bruni, ci raccontano un po’ di più su Sadie e su come il clima si è surriscaldato, in tutti i sensi. Dirige il maestro Jacopo Paliaga.",img_mspof001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mgurt003isbnv-it-gurt-gurt-e-la-sorgente-segreta-variant-edition-vol-3.html,Gurt,gurt,3,mgurt003isbnv,,14.0,13.3,07/11/2019,7,11,2019,"Oscarito, Isaak Friedl",,88,17x26,Gurt vol. 3,Cartonato,Colori,9788891271235.0,azione,"Gurt, delivery man fedele e fidato, ha scoperto un ascensore che gli consente di passare dal suo mondo al piano di sopra, dove ci siamo noi terrestri, fino al piano di sotto, dove c’è… Già, cosa c’è di preciso nel piano di sotto? Quanto può essere pericoloso? Ci sarà modo per risalire senza danni permanenti…? Whoa, quante domande!!! Fortuna che è in arrivo il terzo volume! Con Death Machine e la Oddity nei paraggi, il cardiopalma è assicurato, e le consegne dovranno attendere…",img_mgurt003isbnv,Variant di Tony Sandoval
Panini Comics,https://comics.panini.it/store/pub_ita_it/mbode006isbn-it-the-boys-deluxe-the-boys-deluxe-riedizio-n-6.html,The Boys Deluxe,theboysdeluxe,6,mbode006isbn,,32.0,30.4,07/11/2019,7,11,2019,"Garth Ennis, John McCrea, Darick Robertson, Russell Braun",,352,17x26,The Boys #60/72,Cartonato,Colori,9788891271112.0,azione,"Quando il Patriota organizza un attacco di un'armata di Super contro l’esercito degli Stati Uniti è l’ora dello scontro decisivo con i The Boys. Ma c’è il piano di vendetta di Butcher che potrebbe complicare le cose… Il volume conclusivo dell’epica, sanguinaria, amara e scorrettissima saga di Ennis e Robertson, ora serie TV per Amazon.",img_mbode006isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/msese002isbn-it-secret-service-hc-kingsman-the-secret-service-omnibus-n-2.html,Kingsman,kingsman,2,msese002isbn,,24.0,22.8,30/10/2019,30,10,2019,"Rob Williams, AA.VV.",,144,17x26,Kingsman: The Red Diamond #1/6,Brossurato con sovraccoperta,Colori,9788891271082.0,azione,"Torna Eggsy con un'avventura nuova di zecca che lo vede seguire le orme del suo mentore. Il Kingsman si imbarca in una missione di salvataggio per recuperare il principe Filippo e svelare una trama terroristica internazionale, in una storia che inizia lì dove James Bond non ha il coraggio di spingersi. Rob Williams (Suicide Squad) e Simon Fraser prendono il timone per questa storia sfrenata ambientata nell'immaginifico mondo di Mark Millar.",img_msese002isbn,The Red Diamond
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu005isbnb-it-david-murphy-911-second-season-david-murphy-911-make-amer.html,David Murphy 911 – Make America Great Again,davidmurphy911makeamericagreatagain,5,mdamu005isbnb,,3.0,2.85,17/10/2019,17,10,2019,"Roberto Recchioni, Pierluigi Minotti, AA.VV.",,24,17x26,David Murphy 911 – Make America Great Again #5,Spillato,Colori,,azione,"David Murphy prosegue la sua folle cavalcata sul suo destriero di metallo e il nuovo arco narrativo volge al termine. Il nostro “eroe suo malgrado” riuscirà a seminare tutti i nemici che si è procurato durante la sua corsa forsennata attraverso gli States? Sarà in grado di ricucire le ferite del passato? Per scoprirlo non resta che seguirlo in questo doppio, appassionante finale di stagione firmato da Roberto “Rrobe” Recchioni.",img_mdamu005isbnb,Cover B
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu005isbna-it-david-murphy-911-second-season-daviv-murphy-911-make-amer.html,David Murphy 911 – Make America Great Again,davidmurphy911makeamericagreatagain,5,mdamu005isbna,,3.0,2.85,17/10/2019,17,10,2019,"Roberto Recchioni, Pierluigi Minotti, AA.VV.",,24,17x26,David Murphy 911 – Make America Great Again #5,Spillato,Colori,,azione,"David Murphy prosegue la sua folle cavalcata sul suo destriero di metallo e il nuovo arco narrativo volge al termine. Il nostro “eroe suo malgrado” riuscirà a seminare tutti i nemici che si è procurato durante la sua corsa forsennata attraverso gli States? Sarà in grado di ricucire le ferite del passato? Per scoprirlo non resta che seguirlo in questo doppio, appassionante finale di stagione firmato da Roberto “Rrobe” Recchioni.",img_mdamu005isbna,Cover A
Panini Comics,https://comics.panini.it/store/pub_ita_it/mrumb005isbn-it-100-hd-rumble-100-hd-rumble-n-5.html,Rumble,rumble,5,mrumb005isbn,,20.0,19.0,03/10/2019,3,10,2019,"John Arcudi, David Rubin",,128,17x26,Rumble #6/10,Cartonato,Colori,9788891270528.0,azione,"Finalmente Rathraq, insieme a Bobby, Timah, Del e Cogan, è sicuro di avere la possibilità di riprendersi il proprio cuore immortale. Ma invece troverà sulla propria strada qualcosa di diverso, di molto diverso. Nel frattempo, Bobby LaRosa sembra arrivato al limite… Un altro capitolo dell’acclamata saga fantasy urbana!",img_mrumb005isbn,La distanza delle cose
Panini Comics,https://comics.panini.it/store/pub_ita_it/mkias011isbn-it-kick-ass-kick-ass-n-11.html,"Hit-Girl
A Hollywood",hitgirlahollywood,,mkias011isbn,,16.0,15.2,03/10/2019,3,10,2019,"Kevin Smith, AA.VV.",,112,17x26,Hit-Girl (2019) #1/4,Brossurato con sovraccoperta,Colori,9788891271075.0,azione,Hit-Girl mette a ferro e fuoco la fabbrica dei sogni di Hollywood quando scopre che la sua vita è diventata una storia per il cinema. E così l’adolescente assassina se la dovrà vedere con i boss degli studios e vecchi nemici in questo bagno di sangue californiano sceneggiato da una stella del cinema USA: Kevin Smith!,img_mkias011isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu004isbnb-it-david-murphy-911-second-season-david-murphy-911-make-amer.html,David Murphy 911 – Season Two,davidmurphy911seasontwo,4,mdamu004isbnb,,3.0,2.85,26/09/2019,26,9,2019,"Roberto Recchioni, Pierluigi Minotti",,24,17x26,David Murphy 911 – Season Two #4,Spillato,Colori,,azione,Torna l’action comic scritto da Roberto Recchioni e disegnato da Pierluigi Minotti! David Murphy ha un fato che sembra costantemente remargli contro e la sua traversata degli States sembra sempre più una gita infernale. Cosa si troverà ad affrontare questa volta? La Season Two si avvicina al finale!,img_mdamu004isbnb,Cover B
Panini Comics,https://comics.panini.it/store/pub_ita_it/mklaw003isbn-it-klaw-klaw-n-3.html,Klaw,klaw,3,mklaw003isbn,,17.0,16.15,26/09/2019,26,9,2019,"Joel Jurion, Ozanam",,152,17x26,Klaw #7/9,Cartonato,Colori,9788891270511.0,azione,"Eri appena riuscito a non impazzire a causa dei tuoi poteri animali e ora ti tengono come una tigre in gabbia. Hai trovato una nuova fiamma, ma come sempre non puoi godertela. E attorno a te inizia una guerra che rischia di culminare in una pessima escalation. Ormai è chiaro. I tuoi veri problemi sono appena cominciati!",img_mklaw003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu004isbna-it-david-murphy-911-second-season-david-murphy-make-america.html,David Murphy 911 – Season Two,davidmurphy911seasontwo,4,mdamu004isbna,,3.0,2.85,26/09/2019,26,9,2019,"Roberto Recchioni, Pierluigi Minotti",,24,17x26,David Murphy 911 – Season Two #4,Spillato,Colori,,azione,Torna l’action comic scritto da Roberto Recchioni e disegnato da Pierluigi Minotti! David Murphy ha un fato che sembra costantemente remargli contro e la sua traversata degli States sembra sempre più una gita infernale. Cosa si troverà ad affrontare questa volta? La Season Two si avvicina al finale!,img_mdamu004isbna,Cover A
Panini Comics,https://comics.panini.it/store/pub_ita_it/mshao003isbn-it-shaolin-cowboy-shaolin-cowboy-start-trek.html,Shaolin Cowboy – Start Trek,shaolincowboystarttrek,,mshao003isbn,,24.0,22.8,12/09/2019,12,9,2019,Geoff Darrow,,192,17x26,Shaolin Cowboy – Start Trek TPB,Cartonato,Colori,9788891270498.0,azione,"In principio era Shaolin Cowboy! In questo volume sono raccolte le prime avventure “indipendenti” dell’eroe creato da Geof Darrow. In un deserto bruciante e arido, un misterioso monaco Shaolin e il suo logorroico asino sono inseguiti da un esercito di agguerriti nemici… e il risultato sarà come al solito esplosivo!",img_mshao003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu003isbna-it-david-murphy-911-second-season-david-murphy-911-second-sea.html,David Murphy 911 – Season Two,davidmurphy911seasontwo,3,mdamu003isbna,,3.0,2.85,22/08/2019,22,8,2019,"Roberto Recchioni, Pierluigi Minotti",,24,17x26,David Murphy 911 – Season Two #3,Spillato,Colori,9788891249463.0,azione,"David Murphy è di nuovo in fuga, ma i guai, si sa, lo seguono ovunque vada. Questa volta si tratta della ridente Louisiana, anche se tra robot, militari e fanatici non ci sarà granché da ridere... Riuscirà a essere ancora ""l'uomo giusto nel posto sbagliato""?",img_mdamu003isbna,Cover A
Panini Comics,https://comics.panini.it/store/pub_ita_it/mbode001isbnr-it-the-boys-deluxe-teh-boys-deluxe-vol-1-i-ristampa-libro-i.html,The Boys Deluxe,theboysdeluxe,1,mbode001isbnr,1.0,30.0,28.5,22/08/2019,22,8,2019,"Garth Ennis, Darick Robertson",,352,17x26,The Boys #1/14,Cartonato,Colori,9788891271303.0,azione,"La ristampa in versione deluxe cartonata della serie di culto di Garth Ennis e Darick Robertson che nel 2019 diventerà una serie TV per Amazon Studios! In un mondo dove i super eroi sono corrotti e abbietti tanto quanto i criminali che combattono, qualcuno deve metterli in riga. Sono i Boys, un gruppo di individui estremamente pericolosi che “vigilano sui vigilantes” per conto della C.I.A. La brutale serie campione di vendita nell’edizione definitiva colma di extra e anche di una storia breve inedita!",img_mbode001isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcoda002isbn-it-coda-coda-n-2.html,Coda,coda,2,mcoda002isbn,,16.0,15.2,25/07/2019,25,7,2019,"Simon Spurrier, Matias Bergara",,96,17x26,Coda #5/8,Cartonato,Colori,9788891249111.0,azione,"La rivoluzionaria serie fantasy dello scrittore nominato all’Eisner Simon Spurrier (Crossed, X-Force) e della rivelazione Matías Bergara (Sons of Anarchy, Supergirl) che ha stupito la critica d’oltreoceano. Il bardo Mmm viaggia in un mondo devastato in cui la magia è quasi scomparsa, alla ricerca delle gocce incantate che possono salvare la sua amata moglie Serka, ma non tutti sono d’accordo con il suo piano, a partire da lei…",img_mcoda002isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mbode005isbn-it-the-boys-deluxe-the-boys-deluxe-riedizio-n-5.html,The Boys Deluxe,theboysdeluxe,5,mbode005isbn,,32.0,30.4,18/07/2019,18,7,2019,"Garth Ennis, John McCrea, Darick Robertson, Russell Braun",,436,17x26,"The Boys #48/59, Butcher, Baker, Candlestick Maker #1/6",Cartonato,Colori,9788891249142.0,azione,"Un tuffo nel passato di Butcher da Londra alla guerra nelle Falkland, nel primo incontro fra i Boys e i loro avversari e nell’indagine di Hughie sulla prima azione dei super nella Seconda Guerra Mondiale. Il penultimo volume dello scorrettissimo fumetto che è diventato una serie TV su Amazon Studios.",img_mbode005isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu002isbna-it-david-murphy-911-second-season-david-murphy-second-season.html,David Murphy 911 – Season Two,davidmurphy911seasontwo,2,mdamu002isbna,,3.0,2.85,11/07/2019,11,7,2019,"Roberto Recchioni, Pierluigi Minotti",,24,17x26,David Murphy 911 – Season Two #2,Spillato,Colori,,azione,"David Murphy è tornato ed è sempre in fuga, oggi come ieri, come è scritto da sempre nel suo destino. Già, ma quali sono le origini della sua “maledizione”? Ce lo racconta David Murphy stesso in questo numero, durante una breve pausa prima di riprendere il suo rocambolesco peregrinare.",img_mdamu002isbna,Cover A
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdamu002isbnb-it-david-murphy-911-second-season-david-murphhy-911-second-se.html,David Murphy 911 – Season Two,davidmurphy911seasontwo,2,mdamu002isbnb,,3.0,2.85,11/07/2019,11,7,2019,"Roberto Recchioni, Pierluigi Minotti",,24,17x26,David Murphy 911 – Season Two #2,Spillato,Colori,,azione,"David Murphy è tornato ed è sempre in fuga, oggi come ieri, come è scritto da sempre nel suo destino. Già, ma quali sono le origini della sua “maledizione”? Ce lo racconta David Murphy stesso in questo numero, durante una breve pausa prima di riprendere il suo rocambolesco peregrinare.",img_mdamu002isbnb,Cover B
Panini Comics,https://comics.panini.it/store/pub_ita_it/mthwi005isbn-it-the-witcher-100-pc-the-witcher-4-libro-isbn.html,The Witcher,thewitcher,4,mthwi005isbn,,15.0,14.25,11/07/2019,11,7,2019,AA. VV.,,112,17x26,The Witcher: of flesh and flame #1/4,Brossurato,Colori,9788891249104.0,azione,"Una nuova miniserie dedicata a uno dei più amati personaggi del mondo dei videogiochi. Geralt arriva a Novigrad, chiamato da un suo amico per investigare sulla figlia, che pare essere posseduta da un qualche tipo di mostro. La realtà si rivelerà però ben diversa e il witcher si troverà davanti una vecchia conoscenza…",img_mthwi005isbn,Di carne e fiamma
Panini Comics,https://comics.panini.it/store/pub_ita_it/mprph005isbn-it-prophet-prophet-n-5.html,Prophet,prophet,5,mprph005isbn,,17.0,16.15,20/06/2019,20,6,2019,"Brandon Graham, AA.VV.",,168,17x26,Prophet Earth War # 1/6,Brossurato,Colori,9788891247421.0,azione,La conclusione della saga di Brandon Graham! L’esercito del Vecchio Prophet torna nella patria dell’umanità e deve allearsi con il bizzarro culto del cristallo per riprendersi le torri che hanno dato origine alla terribile guerra millenaria! L’azione psichedelica e poetica che ha reso la serie un “fan favourite”!,img_mprph005isbn,Earth War
Panini Comics,https://comics.panini.it/store/pub_ita_it/minja041-it-ninja-ninja-n-41.html,Teenage Mutant Ninja Turtles,teenagemutantninjaturtles,41,minja041,,10.9,10.36,20/06/2019,20,6,2019,"Kevin Eastman, AA.VV.",,96,17x26,"Teenage Mutant Ninja Turtles (2011) #68-70, Teenage Mutant Ninja Turtles Universe (2016) #9 (I storia)-10 (II storia)",Brossurato,Colori,9788891247438.0,azione,"Ora che è in grado di controllare la mente del colossale Slash, l’agente Bishop è riuscito a catturare i Mutanimali, e per salvare i suoi compagni Vecchio Diavolo dovrà chiedere aiuto alle Tartarughe Ninja. Ma Leo e gli altri potranno fidarsi di quello che un tempo era il loro avversario? In appendice, Alopex e Angel fanno la conoscenza del Barone Rospo.",img_minja041,
